profile	date	depth	temperature	salinity	density	chlorophyll
9	10/7/2015	114.208192	22.749	40.365	28.08460502	0.3612
9	10/7/2015	116.247624	22.732	40.367	28.09111724	0.3444
9	10/7/2015	118.287056	22.725	40.368	28.09393245	0.3444
9	10/7/2015	120.326488	22.688	40.374	28.10935062	0.315
9	10/7/2015	122.36592	22.653	40.378	28.12265034	0.3003
9	10/7/2015	124.405352	22.63	40.382	28.13242933	0.3003
9	10/7/2015	126.444784	22.595	40.388	28.14723677	0.3171
9	10/7/2015	128.484216	22.558	40.396	28.16414245	0.2856
9	10/7/2015	130.523648	22.548	40.398	28.16858638	0.2898
9	10/7/2015	132.56308	22.535	40.401	28.17466701	0.2772
9	10/7/2015	134.602512	22.516	40.405	28.183259	0.2667
9	10/7/2015	136.641944	22.47	40.414	28.20352875	0.2331
9	10/7/2015	138.681376	22.456	40.416	28.20913181	0.2205
9	10/7/2015	140.720808	22.421	40.423	28.22465645	0.1911
9	10/7/2015	142.76024	22.395	40.428	28.23603093	0.189
9	10/7/2015	144.799672	22.362	40.434	28.25019699	0.1659
9	10/7/2015	146.839104	22.348	40.437	28.25655069	0.1659
9	10/7/2015	148.878536	22.342	40.438	28.25905562	0.1512
9	10/7/2015	150.917968	22.339	40.439	28.26068888	0.1428
9	10/7/2015	152.9574	22.334	40.439	28.26214117	0.1344
9	10/7/2015	154.996832	22.33	40.44	28.26406467	0.1575
9	10/7/2015	157.036264	22.32	40.441	28.26773018	0.1239
9	10/7/2015	159.075696	22.295	40.446	28.27879532	0.1239
9	10/7/2015	161.115128	22.256	40.455	28.29696218	0.1176
9	10/7/2015	163.15456	22.233	40.46	28.3074364	0.1029
9	10/7/2015	165.193992	22.214	40.463	28.31522475	0.1029
9	10/7/2015	167.233424	22.184	40.469	28.32847926	0.0735
9	10/7/2015	169.272856	22.152	40.474	28.34154327	0.0378
9	10/7/2015	171.312288	22.128	40.477	28.35076469	0.0294
9	10/7/2015	173.35172	22.109	40.481	28.35930042	0.0231
9	10/7/2015	175.391152	22.1	40.482	28.3626608	0.021
9	10/7/2015	177.430584	22.097	40.482	28.36352674	0.0189
9	10/7/2015	179.470016	22.095	40.483	28.36486616	0.021
9	10/7/2015	181.509448	22.093	40.483	28.36544338	0.0189
9	10/7/2015	183.54888	22.081	40.484	28.36966825	0.0189
9	10/7/2015	185.588312	22.058	40.488	28.37935081	0.0126
9	10/7/2015	187.627744	22.044	40.49	28.38491122	0.0126
9	10/7/2015	189.667176	22.04	40.49	28.38606407	0.0147
9	10/7/2015	191.706608	22.031	40.491	28.38941978	0.0147
9	10/7/2015	193.74604	22.028	40.492	28.39104639	0.0126
9	10/7/2015	195.785472	22.01	40.494	28.39775558	0.0084
9	10/7/2015	197.824904	22.001	40.495	28.40110926	0.0126
9	10/7/2015	199.864336	21.99	40.496	28.40503796	0.0105
9	10/7/2015	201.903768	21.986	40.497	28.40695147	0.0168
9	10/7/2015	203.9432	21.982	40.497	28.40810253	0.0126
9	10/7/2015	205.982632	21.978	40.498	28.4100158	0.0084
9	10/7/2015	208.022064	21.977	40.498	28.41030352	0.0168
9	10/7/2015	210.061496	21.972	40.498	28.41174197	0.0126
9	10/7/2015	212.100928	21.968	40.499	28.41365495	0.0105
9	10/7/2015	214.0383884	21.966	40.499	28.41423022	0.0084
9	10/7/2015	216.179792	21.962	40.5	28.41614302	0.0126
9	10/7/2015	218.219224	21.961	40.5	28.41643062	0.0084
9	10/7/2015	220.258656	21.956	40.5	28.41786845	0.0105
9	10/7/2015	222.298088	21.949	40.501	28.42064348	0.0084
9	10/7/2015	224.33752	21.945	40.501	28.42179339	0.0105
9	10/7/2015	226.376952	21.929	40.503	28.42791661	0.0168
9	10/7/2015	228.416384	21.921	40.504	28.4309775	0.0105
9	10/7/2015	230.455816	21.92	40.504	28.43126477	0.0084
9	10/7/2015	232.495248	21.918	40.505	28.43260172	0.0084
9	10/7/2015	234.53468	21.914	40.505	28.43375068	0.0168
9	10/7/2015	236.574112	21.895	40.507	28.44073143	0.0063
9	10/7/2015	238.613544	21.864	40.51	28.45191453	0.0126
9	10/7/2015	240.652976	21.853	40.511	28.45583177	0.0105
9	10/7/2015	242.692408	21.842	40.513	28.46051063	0.0105
9	10/7/2015	244.73184	21.837	40.513	28.46194386	0.0126
9	10/7/2015	246.771272	21.833	40.513	28.46309031	0.0126
9	10/7/2015	248.810704	21.831	40.514	28.46442604	0.0084
9	10/7/2015	250.850136	21.83	40.514	28.46471262	0.0126
9	10/7/2015	252.889568	21.829	40.514	28.46499918	0.0126
9	10/7/2015	254.929	21.827	40.514	28.4655723	0.0126
9	10/7/2015	256.968432	21.819	40.515	28.46862701	0.0105
9	10/7/2015	259.007864	21.817	40.515	28.46919997	0.0084
9	10/7/2015	261.047296	21.816	40.515	28.46948644	0.0126
9	10/7/2015	263.086728	21.813	40.515	28.47034579	0.0168
9	10/7/2015	265.12616	21.807	40.516	28.47282688	0.0105
9	10/7/2015	267.165592	21.797	40.516	28.47569043	0.0105
9	10/7/2015	269.205024	21.789	40.517	28.47874331	0.0126
9	10/7/2015	271.244456	21.788	40.517	28.47902956	0.0126
9	10/7/2015	273.283888	21.785	40.517	28.47988826	0.0126
9	10/7/2015	275.32332	21.78	40.518	28.4820819	0.0126
9	10/7/2015	277.362752	21.773	40.518	28.48408499	0.0126
9	10/7/2015	279.402184	21.771	40.518	28.48465723	0.0126
9	10/7/2015	281.441616	21.769	40.518	28.48522944	0.0126
9	10/7/2015	283.481048	21.757	40.52	28.49018735	0.0105
9	10/7/2015	285.52048	21.749	40.521	28.49323781	0.0168
9	10/7/2015	287.559912	21.747	40.521	28.49380968	0.0147
9	10/7/2015	289.599344	21.744	40.521	28.49466742	0.0126
9	10/7/2015	291.638776	21.741	40.522	28.49628778	0.0126
9	10/7/2015	293.678208	21.739	40.522	28.49685953	0.0168
9	10/7/2015	295.71764	21.736	40.523	28.49847978	0.0168
9	10/7/2015	297.757072	21.732	40.523	28.49962309	0.0147
9	10/7/2015	299.796504	21.731	40.523	28.4999089	0.0168
9	10/7/2015	301.835936	21.728	40.524	28.50152898	0.0168
9	10/7/2015	303.875368	21.721	40.524	28.50352925	0.0147
9	10/7/2015	305.9148	21.716	40.525	28.5057205	0.0147
9	10/7/2015	307.954232	21.707	40.526	28.5090541	0.0126
9	10/7/2015	309.993664	21.7	40.525	28.51029047	0.0147
9	10/7/2015	312.033096	21.697	40.525	28.51114712	0.0168
9	10/7/2015	314.072528	21.692	40.525	28.5125747	0.0168
9	10/7/2015	316.11196	21.686	40.525	28.51428754	0.0168
9	10/7/2015	318.151392	21.685	40.525	28.51457298	0.0189
9	10/7/2015	320.190824	21.681	40.525	28.51571468	0.0189
9	10/7/2015	322.230256	21.678	40.526	28.51733366	0.0168
9	10/7/2015	324.269688	21.677	40.527	28.51838183	0.021
9	10/7/2015	326.30912	21.678	40.527	28.51809644	0.0168
9	10/7/2015	328.348552	21.678	40.527	28.51809644	0.0189
9	10/7/2015	330.387984	21.677	40.527	28.51838183	0.021
9	10/7/2015	332.427416	21.677	40.527	28.51838183	0.021
9	10/7/2015	334.466848	21.676	40.528	28.51942999	0.0231
9	10/7/2015	336.50628	21.677	40.528	28.51914461	0.0168
9	10/7/2015	338.545712	21.676	40.529	28.52019277	0.0168
9	10/7/2015	340.585144	21.67	40.528	28.52114209	0.0189
9	10/7/2015	342.624576	21.667	40.528	28.52199804	0.0168
9	10/7/2015	344.664008	21.667	40.527	28.52123524	0.021
9	10/7/2015	346.70344	21.667	40.527	28.52123524	0.0168
9	10/7/2015	348.742872	21.666	40.527	28.52152054	0.0168
9	10/7/2015	350.782304	21.665	40.527	28.52180582	0.0147
9	10/7/2015	352.821736	21.662	40.527	28.52266165	0.0189
9	10/7/2015	354.861168	21.658	40.527	28.52380263	0.021
9	10/7/2015	356.9006	21.656	40.527	28.52437308	0.0231
9	10/7/2015	358.940032	21.656	40.527	28.52437308	0.0189
9	10/7/2015	360.979464	21.65	40.527	28.52608422	0.0231
9	10/7/2015	363.018896	21.648	40.527	28.52665454	0.021
9	10/7/2015	365.058328	21.647	40.528	28.52770251	0.021
9	10/7/2015	367.09776	21.644	40.528	28.52855791	0.021
9	10/7/2015	369.137192	21.643	40.528	28.52884303	0.021
9	10/7/2015	371.176624	21.641	40.528	28.52941324	0.0189
9	10/7/2015	373.216056	21.641	40.528	28.52941324	0.0231
9	10/7/2015	375.255488	21.641	40.528	28.52941324	0.0231
9	10/7/2015	377.29492	21.637	40.528	28.53055356	0.0231
9	10/7/2015	379.334352	21.636	40.528	28.53083862	0.0252
9	10/7/2015	381.373784	21.635	40.529	28.53188652	0.0231
9	10/7/2015	383.413216	21.634	40.529	28.53217157	0.0189
9	10/7/2015	385.452648	21.634	40.529	28.53217157	0.021
9	10/7/2015	387.49208	21.633	40.529	28.5324566	0.0231
9	10/7/2015	389.531512	21.632	40.529	28.53274164	0.0252
9	10/7/2015	391.570944	21.631	40.529	28.53302666	0.0273
9	10/7/2015	393.610376	21.63	40.529	28.53331167	0.0231
9	10/7/2015	395.649808	21.628	40.529	28.53388168	0.021
9	10/7/2015	397.68924	21.626	40.53	28.53521451	0.021
9	10/7/2015	399.728672	21.625	40.53	28.53549949	0.0189
9	10/7/2015	401.768104	21.624	40.53	28.53578446	0.0168
9	10/7/2015	403.807536	21.623	40.53	28.53606942	0.0252
9	10/7/2015	405.846968	21.622	40.53	28.53635437	0.0231
9	10/7/2015	407.8864	21.622	40.53	28.53635437	0.021
9	10/7/2015	409.925832	21.621	40.53	28.53663932	0.0252
9	10/7/2015	411.965264	21.62	40.53	28.53692426	0.0273
9	10/7/2015	414.004696	21.62	40.53	28.53692426	0.0294
9	10/7/2015	416.044128	21.62	40.53	28.53692426	0.0252
9	10/7/2015	418.08356	21.617	40.531	28.53854189	0.0231
9	10/7/2015	420.122992	21.615	40.531	28.5391117	0.021
9	10/7/2015	422.162424	21.614	40.531	28.53939659	0.0231
9	10/7/2015	424.201856	21.613	40.532	28.54044435	0.0252
9	10/7/2015	426.241288	21.611	40.532	28.5410141	0.0231
9	10/7/2015	428.28072	21.611	40.532	28.5410141	0.0231
9	10/7/2015	430.320152	21.611	40.532	28.5410141	0.0273
9	10/7/2015	432.359584	21.611	40.533	28.54177698	0.0189
9	10/7/2015	434.399016	21.611	40.532	28.5410141	0.0231
9	10/7/2015	436.438448	21.611	40.533	28.54177698	0.0273
9	10/7/2015	438.47788	21.611	40.533	28.54177698	0.0252
9	10/7/2015	440.517312	21.61	40.533	28.54206184	0.0231
9	10/7/2015	442.556744	21.61	40.533	28.54206184	0.0273
9	10/7/2015	444.596176	21.609	40.534	28.54310958	0.0252
9	10/7/2015	446.635608	21.608	40.534	28.54339442	0.0252
9	10/7/2015	448.67504	21.608	40.534	28.54339442	0.0294
9	10/7/2015	450.714472	21.608	40.534	28.54339442	0.0273
9	10/7/2015	452.753904	21.608	40.534	28.54339442	0.0231
9	10/7/2015	454.793336	21.606	40.534	28.5439641	0.0231
9	10/7/2015	456.832768	21.605	40.535	28.54501181	0.0252
9	10/7/2015	458.8722	21.604	40.535	28.54529663	0.0294
9	10/7/2015	460.911632	21.604	40.535	28.54529663	0.0252
9	10/7/2015	462.951064	21.603	40.535	28.54558144	0.0231
9	10/7/2015	464.990496	21.603	40.535	28.54558144	0.0252
9	10/7/2015	467.029928	21.602	40.535	28.54586624	0.0252
9	10/7/2015	469.06936	21.602	40.535	28.54586624	0.0231
9	10/7/2015	471.108792	21.602	40.536	28.54662913	0.0252
9	10/7/2015	473.148224	21.603	40.536	28.54634433	0.0231
9	10/7/2015	475.187656	21.603	40.536	28.54634433	0.0231
9	10/7/2015	477.227088	21.603	40.536	28.54634433	0.0231
9	10/7/2015	479.26652	21.603	40.536	28.54634433	0.0231
9	10/7/2015	481.305952	21.603	40.536	28.54634433	0.0189
9	10/7/2015	483.345384	21.602	40.536	28.54662913	0.0231
9	10/7/2015	485.384816	21.602	40.536	28.54662913	0.0189
9	10/7/2015	487.424248	21.601	40.537	28.54767683	0.0252
9	10/7/2015	489.46368	21.601	40.537	28.54767683	0.0231
9	10/7/2015	491.503112	21.601	40.537	28.54767683	0.0231
9	10/7/2015	493.542544	21.602	40.537	28.54739203	0.0231
9	10/7/2015	495.581976	21.602	40.537	28.54739203	0.0189
9	10/7/2015	497.621408	21.602	40.537	28.54739203	0.0252
9	10/7/2015	499.66084	21.602	40.537	28.54739203	0.021
9	10/7/2015	501.700272	21.602	40.537	28.54739203	0.0252
9	10/7/2015	503.739704	21.602	40.537	28.54739203	0.0231
9	10/7/2015	505.779136	21.602	40.538	28.54815493	0.0231
9	10/7/2015	507.818568	21.602	40.538	28.54815493	0.0252
9	10/7/2015	509.858	21.602	40.538	28.54815493	0.021
9	10/7/2015	511.897432	21.602	40.538	28.54815493	0.0168
9	10/7/2015	513.936864	21.602	40.538	28.54815493	0.0231
9	10/7/2015	515.976296	21.602	40.539	28.54891782	0.0231
9	10/7/2015	518.015728	21.602	40.539	28.54891782	0.0231
9	10/7/2015	520.05516	21.602	40.539	28.54891782	0.0273
9	10/7/2015	522.094592	21.602	40.539	28.54891782	0.021
9	10/7/2015	524.134024	21.603	40.539	28.54863301	0.0231
9	10/7/2015	526.173456	21.603	40.539	28.54863301	0.0252
9	10/7/2015	528.212888	21.603	40.539	28.54863301	0.0252
9	10/7/2015	530.1503484	21.604	40.539	28.5483482	0.0231
9	10/7/2015	532.291752	21.604	40.539	28.5483482	0.021
9	10/7/2015	534.331184	21.604	40.539	28.5483482	0.021
9	10/7/2015	536.370616	21.605	40.539	28.54806338	0.0252
9	10/7/2015	538.410048	21.605	40.539	28.54806338	0.0273
9	10/7/2015	540.44948	21.605	40.539	28.54806338	0.0273
9	10/7/2015	542.488912	21.605	40.539	28.54806338	0.0252
9	10/7/2015	544.528344	21.605	40.539	28.54806338	0.0231
9	10/7/2015	546.567776	21.606	40.539	28.54777854	0.0231
9	10/7/2015	548.607208	21.606	40.539	28.54777854	0.0252
9	10/7/2015	550.64664	21.606	40.539	28.54777854	0.0231
9	10/7/2015	552.686072	21.606	40.539	28.54777854	0.0252
9	10/7/2015	554.725504	21.606	40.54	28.54854143	0.0273
9	10/7/2015	556.764936	21.607	40.54	28.54825659	0.0273
9	10/7/2015	558.804368	21.607	40.54	28.54825659	0.0231
9	10/7/2015	560.8438	21.607	40.54	28.54825659	0.0231
9	10/7/2015	562.883232	21.607	40.54	28.54825659	0.0231
9	10/7/2015	564.922664	21.607	40.54	28.54825659	0.0252
9	10/7/2015	566.962096	21.607	40.541	28.54901948	0.021
9	10/7/2015	569.001528	21.606	40.541	28.54930433	0.0231
9	10/7/2015	571.04096	21.607	40.541	28.54901948	0.0168
9	10/7/2015	573.080392	21.607	40.541	28.54901948	0.0252
9	10/7/2015	575.119824	21.607	40.541	28.54901948	0.021
9	10/7/2015	577.159256	21.607	40.541	28.54901948	0.021
9	10/7/2015	579.198688	21.607	40.541	28.54901948	0.0231
9	10/7/2015	581.23812	21.607	40.542	28.54978237	0.0273
9	10/7/2015	583.277552	21.607	40.542	28.54978237	0.021
9	10/7/2015	585.316984	21.607	40.542	28.54978237	0.0231
9	10/7/2015	587.4583876	21.607	40.542	28.54978237	0.0189
9	10/7/2015	589.395848	21.607	40.542	28.54978237	0.0189
9	10/7/2015	591.43528	21.608	40.542	28.54949752	0.0231
9	10/7/2015	593.474712	21.608	40.542	28.54949752	0.0252
9	10/7/2015	595.514144	21.608	40.543	28.55026041	0.021
9	10/7/2015	597.553576	21.608	40.543	28.55026041	0.0252
9	10/7/2015	599.593008	21.609	40.543	28.54997555	0.021
9	10/7/2015	601.63244	21.609	40.543	28.54997555	0.0252
9	10/7/2015	603.671872	21.609	40.543	28.54997555	0.021
9	10/7/2015	605.711304	21.609	40.543	28.54997555	0.0231
9	10/7/2015	607.750736	21.609	40.543	28.54997555	0.0231
9	10/7/2015	609.790168	21.61	40.543	28.54969068	0.021
9	10/7/2015	611.8296	21.61	40.544	28.55045357	0.021
9	10/7/2015	613.869032	21.61	40.544	28.55045357	0.021
9	10/7/2015	615.908464	21.61	40.544	28.55045357	0.0189
9	10/7/2015	617.947896	21.611	40.544	28.55016869	0.021
9	10/7/2015	619.987328	21.611	40.544	28.55016869	0.021
9	10/7/2015	622.02676	21.611	40.544	28.55016869	0.021
9	10/7/2015	624.066192	21.611	40.544	28.55016869	0.0273
9	10/7/2015	626.105624	21.612	40.544	28.54988381	0.0168
9	10/7/2015	628.145056	21.612	40.544	28.54988381	0.021
9	10/7/2015	630.184488	21.613	40.544	28.54959891	0.021
9	10/7/2015	632.22392	21.613	40.544	28.54959891	0.0231
9	10/7/2015	634.1613804	21.613	40.545	28.55036179	0.0231
9	10/7/2015	636.302784	21.613	40.545	28.55036179	0.021
9	10/7/2015	638.342216	21.613	40.545	28.55036179	0.0168
9	10/7/2015	640.381648	21.614	40.545	28.55007689	0.0189
9	10/7/2015	642.5230516	21.614	40.546	28.55083977	0.021
9	10/7/2015	644.460512	21.614	40.546	28.55083977	0.0189
9	10/7/2015	646.499944	21.614	40.546	28.55083977	0.021
9	10/7/2015	648.539376	21.614	40.546	28.55083977	0.0189
9	10/7/2015	650.578808	21.615	40.546	28.55055486	0.021
9	10/7/2015	652.61824	21.615	40.546	28.55055486	0.0189
9	10/7/2015	654.657672	21.616	40.546	28.55026994	0.0189
9	10/7/2015	656.697104	21.616	40.546	28.55026994	0.0231
9	10/7/2015	658.6345644	21.616	40.547	28.55103282	0.0189
9	10/7/2015	660.775968	21.616	40.547	28.55103282	0.0231
9	10/7/2015	662.8154	21.617	40.547	28.55074789	0.021
9	10/7/2015	664.854832	21.617	40.547	28.55074789	0.021
9	10/7/2015	666.894264	21.618	40.547	28.55046295	0.0252
9	10/7/2015	668.933696	21.618	40.547	28.55046295	0.021
9	10/7/2015	670.973128	21.618	40.547	28.55046295	0.021
9	10/7/2015	673.01256	21.619	40.547	28.55017801	0.0189
9	10/7/2015	675.051992	21.619	40.548	28.55094088	0.0273
9	10/7/2015	677.091424	21.619	40.548	28.55094088	0.021
9	10/7/2015	679.130856	21.62	40.548	28.55065593	0.0168
9	10/7/2015	681.170288	21.62	40.548	28.55065593	0.021
9	10/7/2015	683.20972	21.62	40.548	28.55065593	0.0189
9	10/7/2015	685.1471804	21.621	40.548	28.55037096	0.0189
9	10/7/2015	687.288584	21.621	40.548	28.55037096	0.0189
9	10/7/2015	689.328016	21.621	40.548	28.55037096	0.0231
9	10/7/2015	691.367448	21.622	40.548	28.55008599	0.0168
9	10/7/2015	693.40688	21.622	40.548	28.55008599	0.021
9	10/7/2015	695.446312	21.623	40.548	28.54980101	0.0252
9	10/7/2015	697.485744	21.623	40.549	28.55056388	0.0252
9	10/7/2015	699.525176	21.623	40.549	28.55056388	0.0231
9	10/7/2015	701.564608	21.624	40.549	28.5502789	0.0189
9	10/7/2015	703.60404	21.624	40.549	28.5502789	0.0252
9	10/7/2015	705.643472	21.625	40.549	28.5499939	0.021
9	10/7/2015	707.682904	21.625	40.549	28.5499939	0.0189
9	10/7/2015	709.722336	21.625	40.549	28.5499939	0.0231
9	10/7/2015	711.761768	21.626	40.55	28.55047176	0.021
9	10/7/2015	713.8012	21.626	40.55	28.55047176	0.0252
9	10/7/2015	715.840632	21.627	40.55	28.55018675	0.0168
9	10/7/2015	717.880064	21.627	40.55	28.55018675	0.0189
9	10/7/2015	719.919496	21.627	40.55	28.55018675	0.0231
9	10/7/2015	721.958928	21.628	40.55	28.54990173	0.021
9	10/7/2015	723.99836	21.628	40.55	28.54990173	0.021
9	10/7/2015	726.037792	21.628	40.55	28.54990173	0.0231
9	10/7/2015	728.077224	21.629	40.55	28.5496167	0.021
9	10/7/2015	730.116656	21.629	40.551	28.55037956	0.0231
9	10/7/2015	732.156088	21.63	40.551	28.55009452	0.021
9	10/7/2015	734.19552	21.63	40.551	28.55009452	0.0189
9	10/7/2015	736.234952	21.63	40.551	28.55009452	0.0147
9	10/7/2015	738.274384	21.631	40.551	28.54980948	0.021
9	10/7/2015	740.313816	21.631	40.551	28.54980948	0.021
9	10/7/2015	742.353248	21.632	40.551	28.54952442	0.0252
9	10/7/2015	744.39268	21.632	40.552	28.55028728	0.0231
9	10/7/2015	746.432112	21.632	40.552	28.55028728	0.0189
9	10/7/2015	748.471544	21.633	40.552	28.55000222	0.0189
9	10/7/2015	750.510976	21.633	40.552	28.55000222	0.0189
9	10/7/2015	752.550408	21.633	40.552	28.55000222	0.0189
9	10/7/2015	754.58984	21.633	40.553	28.55076508	0.0189
9	10/7/2015	756.629272	21.634	40.553	28.55048	0.0189
9	10/7/2015	758.668704	21.634	40.553	28.55048	0.0168
9	10/7/2015	760.708136	21.634	40.553	28.55048	0.0189
9	10/7/2015	762.747568	21.635	40.553	28.55019492	0.021
9	10/7/2015	764.787	21.635	40.553	28.55019492	0.0168
9	10/7/2015	766.826432	21.636	40.553	28.54990983	0.0168
9	10/7/2015	768.865864	21.636	40.553	28.54990983	0.0231
9	10/7/2015	770.905296	21.637	40.554	28.55038759	0.021
9	10/7/2015	772.944728	21.637	40.554	28.55038759	0.021
9	10/7/2015	774.98416	21.638	40.554	28.55010248	0.0168
9	10/7/2015	777.023592	21.638	40.554	28.55010248	0.0168
9	10/7/2015	779.063024	21.638	40.554	28.55010248	0.0252
9	10/7/2015	781.102456	21.639	40.554	28.54981737	0.0189
9	10/7/2015	783.141888	21.639	40.554	28.54981737	0.021
9	10/7/2015	785.0793484	21.64	40.554	28.54953224	0.0231
9	10/7/2015	787.220752	21.64	40.554	28.54953224	0.0147
9	10/7/2015	789.260184	21.64	40.554	28.54953224	0.0189
9	10/7/2015	791.299616	21.641	40.554	28.54924711	0.0168
9	10/7/2015	793.339048	21.641	40.555	28.55000996	0.0168
9	10/7/2015	795.37848	21.642	40.555	28.54972482	0.0189
9	10/7/2015	797.417912	21.642	40.555	28.54972482	0.021
9	10/7/2015	799.457344	21.643	40.555	28.54943968	0.0126
9	10/7/2015	801.496776	21.643	40.555	28.54943968	0.0231
9	10/7/2015	803.536208	21.644	40.556	28.54991736	0.0189
9	10/7/2015	805.57564	21.645	40.556	28.5496322	0.0231
9	10/7/2015	807.615072	21.645	40.556	28.5496322	0.0231
9	10/7/2015	809.654504	21.646	40.557	28.55010987	0.0147
9	10/7/2015	811.693936	21.646	40.557	28.55010987	0.0168
9	10/7/2015	813.733368	21.647	40.558	28.55058753	0.0168
9	10/7/2015	815.7728	21.647	40.558	28.55058753	0.0231
9	10/7/2015	817.812232	21.648	40.558	28.55030233	0.0147
9	10/7/2015	819.851664	21.648	40.558	28.55030233	0.021
9	10/7/2015	821.891096	21.649	40.558	28.55001714	0.021
9	10/7/2015	823.930528	21.65	40.559	28.55049477	0.0231
9	10/7/2015	826.0719316	21.65	40.559	28.55049477	0.0189
9	10/7/2015	828.009392	21.65	40.559	28.55049477	0.0168
9	10/7/2015	830.048824	21.651	40.559	28.55020955	0.0168
9	10/7/2015	832.088256	21.651	40.559	28.55020955	0.0189
9	10/7/2015	834.127688	21.652	40.559	28.54992432	0.0189
9	10/7/2015	836.16712	21.652	40.559	28.54992432	0.021
9	10/7/2015	838.206552	21.652	40.559	28.54992432	0.0147
9	10/7/2015	840.245984	21.653	40.559	28.54963909	0.0168
9	10/7/2015	842.285416	21.653	40.559	28.54963909	0.0189
9	10/7/2015	844.324848	21.654	40.559	28.54935385	0.0189
9	10/7/2015	846.36428	21.654	40.559	28.54935385	0.0189
9	10/7/2015	848.403712	21.655	40.559	28.5490686	0.021
9	10/7/2015	850.443144	21.655	40.56	28.54983143	0.021
9	10/7/2015	852.482576	21.656	40.56	28.54954618	0.0168
9	10/7/2015	854.522008	21.656	40.56	28.54954618	0.0147
9	10/7/2015	856.56144	21.657	40.56	28.54926091	0.0231
9	10/7/2015	858.600872	21.657	40.56	28.54926091	0.0189
9	10/7/2015	860.640304	21.658	40.56	28.54897564	0.0252
9	10/7/2015	862.679736	21.658	40.56	28.54897564	0.021
9	10/7/2015	864.719168	21.658	40.56	28.54897564	0.0168
9	10/7/2015	866.7586	21.659	40.56	28.54869036	0.0147
9	10/7/2015	868.798032	21.659	40.56	28.54869036	0.0126
9	10/7/2015	870.837464	21.66	40.561	28.54916789	0.0168
9	10/7/2015	872.876896	21.66	40.561	28.54916789	0.0189
9	10/7/2015	874.916328	21.66	40.561	28.54916789	0.0189
9	10/7/2015	876.95576	21.661	40.561	28.54888259	0.0189
9	10/7/2015	878.995192	21.661	40.561	28.54888259	0.0168
9	10/7/2015	881.034624	21.662	40.561	28.54859728	0.0189
9	10/7/2015	883.074056	21.662	40.561	28.54859728	0.021
9	10/7/2015	885.113488	21.663	40.561	28.54831197	0.0189
9	10/7/2015	887.15292	21.663	40.561	28.54831197	0.0168
9	10/7/2015	889.192352	21.663	40.561	28.54831197	0.0189
9	10/7/2015	891.231784	21.664	40.561	28.54802665	0.0168
9	10/7/2015	893.271216	21.664	40.561	28.54802665	0.021
9	10/7/2015	895.310648	21.665	40.561	28.54774132	0.0189
9	10/7/2015	897.35008	21.665	40.561	28.54774132	0.0189
9	10/7/2015	899.389512	21.665	40.561	28.54774132	0.021
9	10/7/2015	901.428944	21.666	40.561	28.54745598	0.0189
9	10/7/2015	903.468376	21.666	40.561	28.54745598	0.0189
9	10/7/2015	905.507808	21.667	40.562	28.54793345	0.0168
9	10/7/2015	907.54724	21.668	40.562	28.54764809	0.0147
9	10/7/2015	909.586672	21.669	40.562	28.54736273	0.0189
9	10/7/2015	911.626104	21.669	40.562	28.54736273	0.0189
9	10/7/2015	913.665536	21.669	40.562	28.54736273	0.0126
9	10/7/2015	915.704968	21.67	40.563	28.54784017	0.0147
9	10/7/2015	917.7444	21.671	40.563	28.54755479	0.021
9	10/7/2015	919.783832	21.671	40.563	28.54755479	0.0168
9	10/7/2015	921.823264	21.672	40.563	28.5472694	0.0189
9	10/7/2015	923.862696	21.672	40.563	28.5472694	0.0126
9	10/7/2015	925.902128	21.672	40.563	28.5472694	0.0168
9	10/7/2015	927.94156	21.673	40.563	28.546984	0.0189
9	10/7/2015	929.980992	21.674	40.563	28.5466986	0.0126
9	10/7/2015	932.020424	21.674	40.564	28.5474614	0.0189
9	10/7/2015	934.059856	21.675	40.564	28.54717599	0.021
9	10/7/2015	936.099288	21.676	40.564	28.54689057	0.0168
9	10/7/2015	938.13872	21.676	40.564	28.54689057	0.021
9	10/7/2015	940.178152	21.677	40.565	28.54736794	0.0189
9	10/7/2015	942.217584	21.677	40.565	28.54736794	0.0168
9	10/7/2015	944.257016	21.678	40.565	28.5470825	0.0168
9	10/7/2015	946.296448	21.678	40.565	28.5470825	0.0189
9	10/7/2015	948.33588	21.679	40.566	28.54755985	0.0168
9	10/7/2015	950.375312	21.68	40.566	28.54727439	0.0189
9	10/7/2015	952.414744	21.68	40.566	28.54727439	0.021
9	10/7/2015	954.454176	21.681	40.566	28.54698893	0.0189
9	10/7/2015	956.493608	21.681	40.566	28.54698893	0.0147
9	10/7/2015	958.4310684	21.682	40.567	28.54746625	0.021
9	10/7/2015	960.572472	21.683	40.567	28.54718077	0.0189
9	10/7/2015	962.611904	21.684	40.567	28.54689528	0.0168
9	10/7/2015	964.651336	21.684	40.567	28.54689528	0.0168
9	10/7/2015	966.690768	21.685	40.568	28.54737257	0.021
9	10/7/2015	968.7302	21.685	40.568	28.54737257	0.021
9	10/7/2015	970.769632	21.686	40.568	28.54708707	0.0189
9	10/7/2015	972.809064	21.686	40.568	28.54708707	0.0168
9	10/7/2015	974.848496	21.687	40.568	28.54680155	0.021
9	10/7/2015	976.887928	21.687	40.568	28.54680155	0.0189
9	10/7/2015	978.92736	21.688	40.568	28.54651603	0.0189
